,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
10,74ca8a76-e46d-46a9-b411-77c3ca9352ca,2022-04-22 19:57:26.530582+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 10 - How Do You Talk to Yourself? (ft. Dr. Lily Brown)","Dr. Lily Brown, Director at the Center for the Treatment and Study of Anxiety at the University of Pennsylvania, joins The Wellfocused Podcast to discuss self-talk. Self-talk is something we all participate in and depending if you talk to yourself positively or negatively, can significantly affect your wellbeing. Listen in and learn about positive ways to enhance your self-talk.",Mitch Sherman,23.0,7
11,d0d93fd5-5add-4af8-9d29-ce7bea63a125,2022-07-29 17:30:20.969853+00:00,EXT_BLOG,Danine T. Jones - PMX Week Stories of Cultural Humility,"<p>I like to make things personal with people.&nbsp;&nbsp;</p><p><br></p><p>When I have a new patient, I come into their room and I say, “Hi, I’m Dee with food services. Any questions about the menu?”&nbsp; In some cases, I use hand gestures to help them understand me, making a motion with my hand going to my mouth. Then I look for the reaction on their face. When there’s a language barrier, sometimes I look for a picture of a type of food on my phone to show them, or use the interpreter service if we need extra support.&nbsp;&nbsp;</p><p><br></p><p>It feels good to have food options for patients, and I always offer those small choices to them. I say, “do you want apple juice, orange juice, tea, or coffee?” It helps them get back to normal, and to feel like a whole person again. That’s such an important part of healing. I find out what comfort foods they like, and try to provide them so they feel more like themselves.&nbsp;&nbsp;</p><p><br></p><p>One man came back to the hospital for a surgery after another visit several months before. I asked him if he still liked his chocolate pudding. I remember what my patients like, I remember what they don’t like, so they know I’m here for them.&nbsp;&nbsp;</p><p><br></p><p>I really care about people, and I want them to know I have their back while they’re at the hospital. I’m also rooting for them to get well so they can return to their normal lives. The way I look at it – we’re in a relationship together, we’re on this road together, and that’s comforting.&nbsp;</p>",Penn Medicine Experience,8.0,7
12,56cd10b7-40f1-42d6-af58-44ac12752296,2022-06-22 13:54:45.978135+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 3 - Live Mailbag Episode(ft. Janna Rothschild and Emily McPeak)","The Wellfocused team is back for its third mailbag episode of The Wellfocused Podcast! This time, we recorded this live with an audience of UPHS employees submitting questions pertaining to general health and wellbeing.",Mitch Sherman,28.0,6
13,87a9c9ce-f04d-4a62-bd89-91e614f5afb5,2022-08-16 16:56:04.986503+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 6 - DEI from an LGBTQ+ Perspective (ft. Kyle Bonner)","Kyle Bonner, LCSW, Coordinator of Diversity, Equity, and Inclusion, joins The Wellfocused Podcast to discuss societal changes from the perspective of the LGBTQ+ community. Here, we address the state of DEI in society as well as the reaction to the simultaneous progression and regression of inclusion in the country.",Mitch Sherman,22.0,5
14,8e36d2bc-cb47-456f-b8d2-7936cef2056d,2022-02-28 18:30:39.623034+00:00,PODCAST,Sleep Tips,"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits this year.",Dr. Lily Brown,5.0,5
15,7415fe17-4aee-4ae6-9758-e4994551b4ad,2022-08-19 20:40:19.189831+00:00,EXT_BLOG,Lars Peterson - PMX Week Stories of Cultural Humility,"I started working at the coffee cart at the entrance of Pennsylvania Hospital (PAH) 12 years ago. I loved being one of the first people to greet patients and their families when they walked in the door. The way I saw it, my role was to help create an environment in which everyone feels welcome.  




 Several years later, I was able to apply my hospitality skills to a new role in Patient and Guest Relations, and I am still one of the first faces people see. As patient experience coordinator, I work closely with patients, providers, and administrators to ensure our patients get the best possible care. There are times when our patients don’t feel understood. I’m fortunate that in my role I get to listen to patients, find out what their needs are, and then communicate those needs to staff. Sometimes it’s as simple as going to get a breast pump for a new parent or working with a translator to discuss a patient’s options for care.  




Making people feel welcome is vital to establishing trust and providing equitable care. One way to build trust is to expand our connections in the community. Working alongside a team at PAH, I helped create a pathway program that partnered with two local charter schools. This year, we hired 10 high school graduates from the class of 2022 who are interested in health care careers and want to attend college using the UPHS tuition assistance benefit.  




The students rotate through multiple departments during their four-month paid internship. After the rotation ends, each student is matched with the department that’s the right fit for them and continues as full-time staff.  




 In addition to providing employment, we offer mentorship in the health care field. In one case, we had a patient services associate who wanted to become a phlebotomist. We paired her with the director of the laboratory so she could find out what classes to take and ask questions about the job she was pursuing.  




 The idea is to bring students in before they’ve made career choices and let them know what’s possible. It’s one small way to broaden our reach and help all who walk through our doors feel welcome.",Penn Medicine Experience,,5
16,884be359-7d3e-42ed-9484-7c02afaff330,2022-07-06 15:40:35.298120+00:00,EXT_BLOG,Taryn Pettigrew - PMX Week Stories of Cultural Humility,"Hair is so important to our identity, especially when many things from a person’s normal life have been stripped away by illness or injury.  

 As occupational therapists (OTs), we remind people that they are whole, they are capable, and that we want them to get back to all the activities that allow them to feel like themselves again. One patient encounter really hit home this point and emphasized to me how important it is for us to be able to meet the needs of all the patients we see.  

I was doing rounds, and I was talking to a woman who was the patient of another OT. She pulled me aside and asked if I would be able to wash her hair, but I had to get to another patient. I went out into the hall and found a nurse whose hair was textured in a similar way to mine and the patient’s, and she said she would help wash her hair. As the three of us were talking and laughing together, I could just see the woman’s face change as she recognized we were going to help her, we understood her, and we had her back.  

 The subject of hair care had come up before, and the Rehabilitation staff acknowledged that we needed better tools for styling all textures of hair. My supervisor Natalia asked me for recommendations for styling tools that would work with textured hair.  

 Natalia later told me, “I never imagined how looking at the hair combs we have available could spark a larger conversation about culture and race in our profession.” On our floor, we’ve been talking a lot more about how we serve all the patients in our community, and what we can do to make everyone feel understood and valued. We are continuing to search for hair products that work for all populations.  

 A hair comb might seem like a small detail, but it can play a large role in getting a person back to feeling like themselves again. As OTs, that’s what we want most for our patients.",Penn Medicine Experience,,5
17,d69d5841-bd71-4439-86d5-99f5bd8f0f93,2021-11-30 17:45:48.978339+00:00,VIDEO,Finding the Silver Lining...Or Not,"Sometimes, it is not always ideal to find the silver linings in tough situations. In this video, the Wellfocused Team discusses the dynamics of toxic positivity and strategies to combat it to help pave your way to greater wellbeing.",Emily McPeak,38.0,4
18,08389ea2-1ce4-4d40-82d8-4a55c24f3de6,2022-08-19 19:47:28.422386+00:00,EXT_BLOG,Dr. Ben Cooperberg,"Sometimes the best way to treat a patient’s illness is to talk to them about something else.  

Recently I was talking to a new patient about her Type 2 diabetes. Her blood sugars were too high, and I was encouraging her to start insulin treatment. I told her about the treatment and shared statistics about the outcomes, but I could see that I wasn’t getting through. She seemed tuned out as I continued talking.  

Suddenly her gaze fell on my wedding ring. “Are those Hebrew letters?” she asked. I told her they come from the Song of Solomon: “I am to my beloved as my beloved is to me.” Her eyes softened, and she smiled at me as she shared, “That has always been my favorite Biblical poem!”  

She asked if I’m Jewish, and I said that I am. She told me she is very involved in her church, and draws strength from that community. For the rest of our time together, we chatted about religions and the ways in which they challenge and comfort us. I didn’t mention insulin again, but urged her to return to the clinic. She admitted that at first, she wasn’t planning to come back. But after our conversation, she was looking forward to her next visit.  

How someone feels is a big part of their health. We want to help people feel better, and help their health—those things go hand in hand. That day with my patient, I recognized that how she felt about me as a person was more important than whether she agreed to start a new treatment in that moment. We both benefitted from connecting—not as doctor and patient, but as two people.",Penn Medicine Experience,,4
19,a1e380e2-050b-4c61-a322-8dce42b7a233,2022-01-18 17:06:51.250556+00:00,PODCAST,Preparing for Emotional Chaos,"Life is chaotic. In this short podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, shares how you can invest in your emotional well-being in advance of the chaos to feel better prepared. Dr. Brown discusses the PLEASE tool that you can use to make note of what makes you vulnerable and build resilience in the face of stress. This podcast will be useful to anyone looking to support their emotional and mental health.","Lily Brown, PhD",6.0,4
20,13c98442-66e9-46a1-a83d-9560a9ba019d,2022-04-08 12:32:33.528587+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 9 - Exercise: A Game for All Ages","This episode of The Wellfocused Podcast addresses some common misconceptions pertaining to resistance training for children, as well as older populations. Tune in to learn about where these myths originated and why strength training is beneficial for everyone.",Mitch Sherman,13.0,4
21,f7a6f530-cc51-4fad-9d62-b75aafbc9f52,2022-07-06 19:28:57.538055+00:00,PODCAST,What is the Best Diet for Your Mental Health?,"In this second episode focusing on nutrition and mental health, registered dietitian Rachel Daddio discusses different diets and how they can affect mental health.  Rachel also discusses different vitamins and minerals and what roles they play in mental health.",Mind on Mental Health,18.0,4
22,62d88623-07f4-4977-b001-56c26bdb1e98,2022-10-21 19:59:56.144843+00:00,ARTICLE,"Tender, Loving Self-Care for Asian Americans","A guide for tending to the traumas of anti-Asian violence and racism.

Image Source: Le Minh Phuong/Unsplash",Due Quach,10.0,4
23,b5899c25-8ca2-4518-ba04-17c2cd7f274a,2020-04-12 14:54:34.014735+00:00,EXT_BLOG,The Root of Anxiety During Covid-19: Masks not Yoga,"Q: I kind of resent being told to do yoga and mindfulness when the reason I can't sleep at night is being worried that there is insufficient PPE and I am going to kill my family. #masksnotyoga  I realize that isn't really a question but please get to the real root of our anxiety rather than putting a bandage on it and pretending you care.
A: We greatly appreciate your comments. As you note, the anxiety associated with this crisis is profound and based entirely in reality. The perceived “real root” of anxiety may differ for each of us—for you and many others it may be insufficient PPE that might lead to infecting family but for others it may be entirely different features of what the virus brings. The real root is ultimately the virus itself, and many, many others are working to contain it. We each contribute what we can, and the PennMedicineTogether effort simply hopes to offer resources and strategies for people who want help with the anxiety symptoms that this crisis has caused or exacerbated. This is not designed to encourage yoga or mindfulness but rather to offer strategies that help people cope, which we all do differently. If you can’t sleep and feel the degree of anxiety you describe, maybe there are other types of intervention that might help you feel a little bit better while we all wait for the “real root” to get addressed? Please do think about accessing one of our live support resources.",Jody Foster & Aliza Narva,,3
24,c2b5644b-9829-4bd5-a13a-b0c20bfcd111,2022-07-27 13:20:51.968926+00:00,VIDEO,Understanding Trauma,"Join Dr. Lily Brown, Director of Center for Treatment and Study of Anxiety as she discusses trauma and stressor-related disorders. Learn the impact of prolonged exposure, common responses, and ways to overcome it.",Lily Brown,17.0,3
25,4227e4e9-a6d1-485f-a592-a241ccea004f,2021-07-30 18:31:16.777669+00:00,PODCAST,"Wellfocused Podcast: Season 1, Episode 5- Telehealth Takes-Off (ft. Alberto Pascucci)","This episode of The Wellfocused Podcast features Alberto Pascucci, a Physician Assistant in the Urology department at the Children's Hospital of Philadelphia. Alberto was instrumental in the development and execution of CHOP's teleheath program during the COVID-19 pandemic. He shares some benefits and obstacles of the growing presence of telehealth while also touching on some larger societal issues pertaining to health care.",Mitchell Sherman,20.0,3
26,596e361a-218a-4feb-868a-b3cf8074edae,2021-10-15 17:35:41.906820+00:00,PODCAST,"Wellfocused Podcast: Sn. 2, Ep. 1 - What is COBALT? (ft. Kelley Kugler)","On the season 2 premiere  of The Wellfocused Podcast, we are joined by Kelley Kugler, a Senior Innovation Manager at Penn and the Director of Cobalt. Kelley shares her insights on what Cobalt is, how it started, where its going, and its pivotal role in getting through the COVID-19 pandemic.",Mitchell Sherman,23.0,3
27,3847b346-8b1a-41ca-81b1-1b51e442d7ab,2020-04-12 14:54:34.014735+00:00,ARTICLE,5 Exercises To Calm Our Body's Stress Response,These simple exercises are designed to release oxytocin and thereby calm the nervous system and support resilience. ,Linda Graham,3.0,3
28,8be5fad3-4e5e-45ca-b685-09111faf4d0a,2020-05-12 15:50:38.814993+00:00,PODCAST,Mental Health Minute Podcast,This is a podcast created with tips to manage anxiety during COVID-19.,"Arshad Siddiqui, MD, Medical Director for Outpatient Psychiatry, Princeton House Behavioral Health",18.0,3
29,3ad80dcb-131e-482e-b246-70ba2ec510eb,2022-08-19 19:35:59.595940+00:00,EXT_BLOG,"Beth, Laurie, and Jen - PMX Week Stories of Cultural Humility","This story starts with a successful birth: mother and baby were thriving. About two weeks later, the new mom arrived in the emergency room at Lancaster General Hospital (LGH) with a breast abscess. The attending physician recommended a minor surgical procedure to drain the abscess, followed by antibiotics. After a brief conversation with the care team through an interpreter, she left the emergency room against the advice of the attending physician.  

 My name is Laurie Longenecker, and I’m a registered nurse in the Healthy Beginnings Plus program at LGH. We always work as a team to care for patients. Jen Snyder, Bethany Landgraff, and I collaborate to provide home health care, psychosocial and breastfeeding support, and many other services during home visits.  

As Jen puts it, “we learn so much about a person by visiting their home and learning about their life.” Before the baby was born, Jen spent a lot of time at the mother’s house helping her get the services she needed, including access to SNAP benefits to help feed her family.  

 Our team was notified about the mother’s emergency room visit. The next day at her home, I found her unable to sit up due to the pain in her breast. I knew that time was of the essence, but I also realized that I had to understand why she was resistant to treatment.  

 With the help of an interpreter, I carefully explained the recommended procedure. After a long conversation, the patient started to relax and seemed more open. She told me that when she first went to the emergency room, she thought the physician was saying she would have to have the whole breast removed. Now that I understood the new mom’s reservations, I was able to convince her to get the care she needed.  

 On a follow-up visit, Bethany discovered the patient hadn’t secured her course of antibiotics that were essential to her treatment. Bethany filled the prescription, helping to avoid another emergency room visit.  

 Jen, Bethany, and I continued to follow up with her for many weeks, often visiting her in her home. I’m happy to say that mom and baby are once again thriving. Bethany continues to follow up with our patient, providing lactation services and support for her and her infant. Our work is a team effort, for sure. They say it takes a village, and it really does.  

 We love working with parents, being welcomed into their homes, and learning about their lives. Ultimately, they are the experts on their own bodies and on their families. We’re here to provide support so they can get the best possible care for themselves and for their children.",Penn Medicine Experience,,3
30,152efa6e-5007-43bd-8193-070cfdabf2f2,2022-02-25 14:02:52.548177+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 3 - Enough ""Burnout"" (ft. Lauren Hess)","Lauren Hess, Wellbeing Supervisor from our Lancaster General Health location, joins the podcast to discuss the ever present topic of burnout. We talk about what new strategies are being developed to combat burnout, what employees need, and fatigue of the concept itself.",Mitch Sherman,24.0,3
31,ba088905-91c3-41da-90ff-078291a7454a,2022-11-03 13:59:44.867059+00:00,ARTICLE,President Barack Obama's Recommended Reading List on Anti-Racism,Read President Barack Obama's Recommended Reading List on Anti-Racism on the site for CPUP's Committee on Anti-Racism.,Barack Obama,5.0,3
32,7252bf0e-2f7c-44ab-9d40-65c8ccece170,2020-04-24 16:09:47.814598+00:00,ARTICLE,Coronavirus & Sleep: Intese Dreaming,"For Image use image from article with Photo illustrator: Kay Scanlon / Los Angeles Times; Getty ImagesPeople have been having intense, vivid dreams about coronavirus. From contracting the illness themselves to having fears that their parents/loved ones will get sick. These dreams can be considered vivid nightmares and some involve metaphors of bugs resembling moments of hurt or injuries. This article explains why dreams are so vivid, most the time it's because if something vivid is happening in the outside world, it'll impact them in dreams. ",Rachel Schnalzer,10.0,3
33,7cd2b88b-6fe7-499f-8a94-ada72b5cf325,2020-04-12 14:54:34.014735+00:00,VIDEO,What Optimists Do Differently,"This online course teaches you how to incorporate resilience interventions in your personal and professional lives. It will expose you to the foundational research of resilience including protective factors, such as mental agility and optimism.","Karen Reivich, PhD",13.0,3
34,8fa922bd-bfd4-4f93-9290-3c7a245e1af8,2022-11-03 14:14:03.382833+00:00,ARTICLE,How To Deal With Racism Or Unconscious Bias From Coworkers,"Regardless of whether diversity and inclusion programs are effective, you can be your own advocate and empower yourself in handling uncomfortable and demeaning encounters. So, how does one deal with racist or biased incidents?


For more resources from the Penn Medicine CPUP Anti-Racism Committee visit: https://www.med.upenn.edu/CPUPAntiRacism/resources.html",Brande Martin,5.0,3
35,4caecc24-d3fc-4760-84fc-7ff123d83968,2022-08-05 18:07:34.884638+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 4 - Work Environment Stressors (ft. Jessie Jarmon)","Staff Support Specialist Jessie Jarmon, MSW, LCSW, joins the Wellfocused Podcast to discuss work environment stressors. Here, we dive into common trends that cause stress for people everyday at work and what strategies can be used to combat this stress.",Mitch Sherman,28.0,2
36,0f33f0b4-e022-4fde-80ac-12151afa4f1c,2020-04-24 16:09:47.814598+00:00,ARTICLE,Productivity and Time Management,"This article looks at productivity and time management - two things that are said to be distinct but actually interact with and affect each other more than we realize. In order to be more productive, time management is part of the problem. This is very relevant due to our remote work life right now, as often times it's hard to be as productive and manage our time effectively. ",Adam Grant,16.0,2
37,9ab6b373-b08f-4460-9df6-09556abb81b6,2020-10-27 15:48:27.642374+00:00,PODCAST,Two Coping Skills You Can Teach Your Children,This podcast shares two DBT coping skills parents can teach their children to help them tolerate negative emotions and manage impulsivity. ,"Daina Haines, LCSW & Andy Dean, LCSW",23.0,2
38,0e905daf-6d49-43c9-a6b1-c46cb33e2be5,2022-10-05 17:30:38.975970+00:00,ARTICLE,Marchant Jackson and Lawrence Pratt- PMX Week Stories of Cultural Humility,Stay tuned for the release of Marchant Jackson and Lawrence Pratt's story of Cultural Humility with The Penn Medicine Experience 2022.,Penn Medicine Experience,0.0,2
39,2b21fdc3-5871-4a0e-badf-b4ae8d442531,2020-08-26 18:36:52.356363+00:00,VIDEO,Caring for the Caregiver During the Pandemic,"This video is a guiding example for how to care for caregivers during the pandemic.  As the caregiver assumes the role of taking care of their loved ones or other individuals, their feelings/emotions often get lost - this video shows many different versions of caregivers and if they are from assisted care or family members. It helps share examples for how caregivers can find ways to focus on themselves in addition to those they are assisting.",Health Advocate,21.0,2
40,57e85964-1f1d-4bd0-bdcd-4729a3e9d0d4,2020-04-12 14:54:34.014735+00:00,EXT_BLOG,Guidelines of When It is Appropriate to Return to Work After Having Covid-19,"​Q: I read the CDC guideline about returning employee tested positive for COVID 19, it said that the employee can return after at least 7 days of feverless and no other symptoms. One of my colleague, just return to work after being tested positive, he did 12 days of isolation. The management did not communicate anything about is return with the other employees. Even if they are following the recommendations, it will be wise to share such information with the others who are putting they life on the line. the employee who returned is young (23 years old), others are more older with preexisting health conditions. The fact is that, the recommendations from the CDC are changing periodically as we advance in the situation. None of the experts on COVID 19 have made a clear statement about immunity that one may get from the disease and how long it may last. Even, about re-infestation, there is not much information. Thus, we should inform employees when one of them is returning after being positive for COVID 19 (without violating HIPAA) in order for some of them to express their concern and maybe leave because they are in the high risk of the mortality for COVID 19. Those employee should be protected when they leave. This may help reduce the fatality rate that have been projected. Sincerely, Thank you.

A: The current CDC and PA Department recommendations for healthcare workers retuning to work if they have had COVID-19 are that people need to be at least 7 days from symptom onset, with improving symptoms, and no fevers for 72 hours (and have not taken any medications to reduce the fever). This is based on what we know at present about viral shedding and infectivity after infection. Our occupational health and infection control teams discuss in person with each person returning to work to ensure it is safe to do so. While we are learning about the disease, this is expert guidance on balancing what we know about infectivity and healthcare workers essential to the workforce and patient care. Our priority is the health and safety of our staff and we are closely monitoring any new information available. Our goal is also to protect the privacy of our staff, and so we work behind the scenes and through your manager to ensure you have the information that is necessary for your safety. Our universal masking policy is also designed to help protect you at work. If you have specific concerns about your health status or underlying conditions that may pre-dispose you to more severe disease, please discuss with occupational health - we can help give individual guidance.","Kathleen M Murphy, MD, Assistant Professor of Clinical Medicine, Division of Infectious Diseases",,2
41,84ee5ddb-4acd-4d9c-bd80-37329feb1cea,2020-04-24 16:09:47.814598+00:00,VIDEO,Ways to be Resilient ,Video-based tools to help build personal and professional resilience. The videos are added frequently and have different individuals contributing to resources and tips of how to be resilient. There are more than 20 videos in the library. ,UPENN Positive Psychology,,2
42,6733d74a-586a-4dc2-b7d1-cfb5a03ea621,2020-06-25 21:01:20.706287+00:00,ARTICLE,What Happened To MY World,"'What Happened to MY World?' is for parents, caregivers, and everyone working tohelp children and families make sense of a confusing, unpredictable, and sometimesviolent world. It is designed to help adults support children's fears, their grief, andtheir struggles to understand why 'whether through acts of nature or human beings' the ground under their feet can disappear and the world becomes a very frighteningplace. It is to help both those who experience and survive catastrophe firsthand aswell as the children who witness it from a distance and wonder what it was like orwhether they will find themselves in similar circumstances. Source: Jim Greenman",Jim Greenman - Bright Horizons Family Solutions,207.0,2
43,f36a1434-c624-47a0-be74-38cc6fbedb6e,2020-04-12 14:54:34.014735+00:00,ARTICLE,Meditation: In Depth,"Meditation is a mind and body practice that has a long history of use for increasing calmness and physical relaxation, improving psychological balance, coping with illness, and enhancing overall health and well-being. Many studies have been conducted to look at how meditation may be helpful for a variety of conditions, such as high blood pressure, certain psychological disorders, and pain. ",,3.0,2
44,8cd3d5fa-a4f8-46aa-acae-fface499f3bb,2020-04-12 14:54:34.014735+00:00,ARTICLE,Enjoy Nature Responsibly,"Spending time outdoors, with adjustments to how space is used, is a sustainable, proven approach to preserving mental health. Congregating in groups is no longer allowed, but spending time outside can still be a safe, practical way to buffer the loneliness, stress, and anxiety of new extreme social distancing measures.","Eugenia C. South, MD and Raina M. Merchant, MD",3.0,2
45,8cd3a279-9ed2-4904-b3c1-6a286be8b2ae,2022-03-11 13:41:50.169617+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 5 - Weight Management and Carb Dynamics (ft. Dr. Rameck Hunt)","Dr. Rameck Hunt joins the Wellfocused Podcast to discuss the ins and outs of how he approaches weight management programs. We dive into different aspects of carbohydrates, the importance of lifestyle changes, and how communication and education is pivotal to patient health.",Mitch Sherman,24.0,2
