,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
10,84489f90-d6a0-40ba-8f52-6e60432b1db3,2023-11-10 19:07:12.713898+00:00,VIDEO,Preparing for Family Conflict During the Holidays,<p>Learn how to prepare for different types of conflict that may arise around the holidays.</p>,Dr. Lily Brown,29.0,3
11,6e7d5a72-9973-4bc8-8c56-f753252ebe0e,2023-08-31 17:58:07.301406+00:00,VIDEO,How to Help Someone Who is Suicidal,"A brief cartoon video that shows how to recognize warning signs, initiate a dialogue, react to their response, and stay connected with the individual.",Watch WellCast,5.0,1
12,29d37ea6-bcfb-4913-91bc-355ccac79b95,2020-09-15 20:47:28.419186+00:00,VIDEO,Breathing for Balance and Stress Reduction,"This guided practice is called balance breath - it’s meant to calm and center us. The video guides individuals through the steps, focusing on the silence and center in on our inner peace. The practice shares steps for deep breathing and balanced breath. ",Simcha Zevit,7.0,1
13,526f393e-b113-44f6-80da-f0a8776ec33d,2023-08-31 19:11:47.455123+00:00,VIDEO,The importance of talking about suicide to remove stigma,"In the U.S., the suicide rate is rising and suicide is now the second-leading cause of death among adolescents. UF psychiatrist and MBI member Dr. Andres Pumariega discusses this “epidemic,” the importance of talking about it and removing stigma.",Dr. Andres Pumariega,2.0,1
14,645c2ed4-dca4-4cb1-a455-f23fa0f2b16a,2023-08-31 19:19:19.760007+00:00,VIDEO,The problem of college student suicide and mental health,This is a video created by the Texas University and College Counseling Center Directors Association to raise awareness about the problem of college student suicide and college student mental health.,Texas State Counseling Center,5.0,1
15,f60a4cbc-1086-4118-bc6e-ed1b22b4a7aa,2023-08-31 19:27:33.521378+00:00,VIDEO,Leadership: A Critical Component of Workplace Suicide Prevention,Successful programs will have a top level leader that sees this as a cutting edge issue and a workplace health and safety imperative. Cultivating the mindset of civility in community and a culture of trust comes from the top. Communication from leadership on building a caring culture where people look out for each other’s well-being and pull together when times are tough needs to be tied to the mission and vision of the organization and communicated to the workers. Leaders demonstrate this commitment by investing resources of time and money and by modeling self-care and compassion.,"Michelle Walker, VP of Finance and Administration for SSC Underground",13.0,1
16,3758d63b-3216-4074-945b-2c14c2f61ec7,2021-12-07 17:16:57.263285+00:00,VIDEO,Setting Boundaries around the Holidays,"Feeling overwhelmed with responsibilities during the holiday season? You're not alone. In this podcast, Dr. Lily Brown, Director of the Center for the Treatment and Study of Anxiety, presents the ""DEAR MAN"" skill. She will explain what this tool is and how to use it to effectively set boundaries and maximize your time and energy this holiday season.","Lily Brown, PhD",5.0,1
17,7f749a54-c5df-4928-8364-ce22a860ce18,2023-09-08 18:54:01.842809+00:00,VIDEO,What is Suicidal Ideation?,This video discusses what suicidal ideation is and what to look for when looking out for a friend.,Psych Hub,5.0,1
18,977fb83f-cb85-448f-8228-5dd031194dbd,2023-10-13 12:14:19.816032+00:00,PODCAST,The Wellfocused Podcast: Ep. 43 - LGBTQ+ Inclusivity Commentary (ft. Malik Muhammad),"<p>Malik Muhammad, Associate Director of the LGBTQ+ Center at the University of Pennsylvania joins The Wellfocused Podcast to discuss the current state of inclusivity in the country as it pertains to the queer community.</p>",Mitchell Sherman,31.0,7
19,152efa6e-5007-43bd-8193-070cfdabf2f2,2022-02-25 14:02:52.548177+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 3 - Enough ""Burnout"" (ft. Lauren Hess)","Lauren Hess, Wellbeing Supervisor from our Lancaster General Health location, joins the podcast to discuss the ever present topic of burnout. We talk about what new strategies are being developed to combat burnout, what employees need, and fatigue of the concept itself.",Mitch Sherman,24.0,7
20,5ddfe9c0-e69a-4bfb-9388-29c4203605ac,2022-11-11 19:10:42.290352+00:00,PODCAST,The Wellfocused Podcast: Ep. 15 - Leadership and Innovation (ft. Roy Rosin),"The Wellfocused Podcast welcomes Roy Rosin, Chief Innovation Officer at Penn Medicine. Roy shares his perspective on what innovation means to him and what draws him to his position. Additionally, Roy discusses how he views leadership, what he learned from his mentors, and how to factor in the human element into making organizations work.",Mitch Sherman,40.0,7
21,c584cc00-31af-4c79-a149-e55686e61855,2023-03-14 19:32:31.141863+00:00,PODCAST,The Wellfocused Podcast: Ep. 41 - Destigmatizing Substance Use Disorder (ft. Eric Rodriguez),"Eric Rodriguez of the Caron Treatment Center joins The Wellfocused Podcast to take a different look at substance abuse disorders. Here, we talk about the stigma around the disease, how information is communicated, and modern trends in the community.",Mitch Sherman,30.0,4
22,6fb4c1bf-568a-4163-b6df-123b3fbb3006,2023-10-13 14:38:43.510408+00:00,PODCAST,Podcast: The Power of Gratitude with Dr. Laurie Santos,"<p>How can gratitude help me be happier? How can I be a more grateful person? Dr. Laurie Santos, Yale Psychology Professor and host of The Happiness Lab podcast, talks us through the benefit of feeling grateful and how expressing gratitude can improve our levels of happiness. Science tells us that shifting our focus to what we’re thankful for and taking time to recognize the good in our lives can result in a deeper satisfaction and greater happiness within our own lives. In this podcast from Headspace Studios, we’ll learn the difference between a gratitude practice and toxic positivity, tips to practice mindfulness with a gratitude list, and how acknowledging the blessings in life, even in the worst of times, can make us happier.</p>",Dr. Laurie Santos,2.0,3
23,300c35b7-8db4-406f-aa1a-e25aa1e34e8b,2021-08-06 16:55:06.993799+00:00,PODCAST,"Wellfocused Podcast: Season 1, Episode 6-What is Resilience? (ft. Dr. Thea Gallagher)","On this episode of The Wellfocused podcast, we are joined by Dr. Thea Gallagher, an Assistant Professor and the Director of Outpatient Clinic at the Center for the Treatment and Study of Anxiety (CTSA) in the Perelman School of Medicine at the University of Pennsylvania. Dr. Gallagher describes some current and growing challenges that society has faced over the last year and how resilience has become a major topic of conversation.",Mitchell Sherman,21.0,2
24,4eff6457-a584-46df-93aa-885271a0c219,2020-04-12 14:54:34.014735+00:00,PODCAST,Burnout Is Everyone's Problem,Burnout seems to be everywhere. But it’s not inevitable. Come inside some high-pressure workplaces that have figured out how to fight exhaustion by redesigning jobs—and changing cultures.,Adam Grant,40.0,1
25,f52db92c-ed76-4abe-b6a0-e9453d9851d5,2023-10-13 14:37:26.122994+00:00,PODCAST,Gratitude Meditation,"<p>Two free meditations from headspace (one is ten minutes, one is two minutes<a href=""https://www.headspace.com/meditation/gratitude"" rel=""noopener noreferrer"" target=""_blank"">https://www.headspace.com/meditation/gratitude</a></p>",Headspace,10.0,1
26,b2e42eb2-a487-4c6f-9b9e-01cd73e86d3d,2023-10-13 14:40:17.032701+00:00,PODCAST,"Gratitude Meditation (Greater Good in Action, Berkley)","<p>This exercise draws on a guided meditation created by Dr. Kathi Kemper, executive director of the Ohio State University College of Medicine’s Center for Integrative Health and Wellness.</p><p><br></p><p>We recommend listening to the audio of this guided meditation in the player below; you can also listen at the Ohio State University website. We have included a script of this meditation to help you follow it yourself, or share it with others. If you plan to read the script to other people, there are brackets that indicate the lengths of the pauses in the audio version, to give you a sense of how much time to take for each step. Try to focus on the parts of this meditation that you can relate to—it’s OK if some of it does not apply to you.</p>",Dr. Kathi Kemper,10.0,1
27,bdf7f7f5-912f-4d8b-9329-f6d756f0be55,2022-11-10 18:51:09.371785+00:00,PODCAST,The Wellfocused Podcast: Ep. 40 - Proper Pronoun-ing (ft. Jessica Cooper),"Social Worker Jessica Cooper joins The Wellfocused Podcast to discuss the ins and outs of modern day pronoun usage. We discuss how and why it is important to use pronounce correctly, societal influence, and why it is vital to respect someone's identity.",Mitch Sherman,32.0,1
28,39555f44-ba84-497f-b3f9-8f5851c87389,2023-11-08 20:15:43.238282+00:00,PODCAST,The Wellfocused Podcast: Ep. 44 - Behind the Scenes of Leadership (ft. Kenya Pitt),"<p>Kenya Pitt, Chief Human Resources Officer at Penn Presbyterian Medical Center, joins The Wellfocused Podcast to discuss her take on what it means to lead. We discuss growth into leadership, the challenges of making decisions, and the importance of the human touch.</p>",Mitch Sherman,27.0,1
29,ebb058d2-5adb-448f-9abd-e4b96d7278d5,2021-11-12 13:48:37.450336+00:00,PODCAST,"The Wellfocused Podcast: Sn. 2, Ep. 5 - Leadership and Innovation (ft. Roy Rosin)","The Wellfocused Podcast welcomes Roy Rosin, Chief Innovation Officer at Penn Medicine. Roy shares his perspective on what innovation means to him and what draws him to his position. Additionally, Roy discusses how he views leadership, what he learned from his mentors, and how to factor in the human element into making organizations work.",Mitchell Sherman,40.0,1
30,d414e69a-a17c-40e6-a5f3-3ae0d3e4aaf8,2023-01-13 16:56:50.299934+00:00,PODCAST,Mental Health Reset Playlist From NPR,"The team at NPR's ""Life Kit"" has chosen a bunch of podcast episodes that help reframe what it means to be well.",NPR,,1
31,732b534e-2d28-43a9-a1ae-29687d53670a,2022-12-20 17:21:11.511645+00:00,ARTICLE,Facing Burnout as a Healthcare Worker,Explanation of burnout and tips to combat it,Mental Health America,,7
32,697f268a-725e-4967-9cda-f2572de56eaa,2022-12-20 17:20:20.591000+00:00,ARTICLE,Job Burnout: How to spot it and take action,Feeling burned out at work? Find out what you can do when your job affects your health.,Mayo Clinic Staff,,3
33,0e8fd555-1a8e-4408-87ac-ac7602ac5bad,2023-11-03 13:56:01.092160+00:00,ARTICLE,Stress Management Tips for Teens and Children,<p>How to identify and care for stress in your child and nurture mental health.</p>,Children's Health,5.0,3
34,e4b1c835-d83e-4dc6-8944-b71a3eb73ee1,2020-04-12 14:54:34.014735+00:00,ARTICLE,Advocate For Yourself During Stressful Times,"Q: I have in the past felt bullied by my supervisor and the stress of COVID has worsened these interactions. Currently I am being asked to take on new roles with which I have no prior experience and receiving no training or support. My past experiences with HR have been unhelpful. How can I advocate for myself (and my colleagues) with a difficult person during this stressful time?

A: Bullying is unacceptable now, as it is at any time. It is true that people are being asked to flexibly alter their roles as necessary, but it is also true that you should receive the necessary support to be able to do so. We will suggest that you approach your supervisor again and be clear that you are willing to take on new roles but that you need support in order to be able to do so (which ideally you can define for your supervisor). It may well be that your supervisor, who is stressed as we all are, is hearing your anxiety as reluctance or refusal and just getting more stressed or annoyed. If this does not do the trick then the next step remains HR and, if you take this route, we would again suggest that you be clear that you are willing to do alternate work but anxious and in need of training and support. And as always, if you feel bullied and hence unsafe, SafetyNet remains an available resource to make your concerns known.",Jody Foster & Aliza Narva,,2
35,bb8f9dbc-56b6-479b-b911-6e2626789c38,2022-08-19 19:46:09.449457+00:00,ARTICLE,Rebecca Boswell - PMX Week Stories of Cultural Humility,"At the launch of our Gender Talk series, attended by Penn Medicine providers and staff, I began the event by disclosing my own story. I shared that I’m a cis-gender white woman, and I have biases that come from the privileges my identity provides me. I said that I speak about gender diversity from a position of empathy, with an understanding of the science, but without lived experience. This leaves me with blind spots and room for growth. I hoped that by being open about my own perspective, our providers would feel like it’s okay to not be an expert, and would be more open to learning.  


 I developed the Gender Talk series because I want to educate our providers about gender identity and empower them to create a gender-affirming environment at work for each other and for our patients. I also wanted to model how we can acknowledge the limits of our understanding about what our patients have experienced in their lives.  

 What our providers need, in addition to research-supported information, is to hear from someone with lived experience. We invited Jillian Celentano, a transgender patient advocate and social worker, to join us as one of our featured speakers.  

 As Jillian has said, “I emphasize how important it is to talk about pronouns, to use the right terminology when speaking to trans and nonbinary patients. That makes all the difference to us.” Jillian also answered specific questions from providers, and told them how essential medical and mental health providers are in the community. “We can’t do this journey without you, but we’re also scared,” she added. Jillian shared how making small but important changes around how we interact with trans and nonbinary patients can make them feel much more comfortable in the health care setting.  

After our first Gender Talk series, I made sure that we were making those small but important changes, like having pronouns on our badges, correcting patients’ armband text, and introducing ourselves using our pronouns. Recently, I was talking to a patient who was very ill and had survived violence based on their gender identity. The patient pulled me aside and told me they didn’t usually feel safe in hospitals, but that the interactions with our staff felt positive. This made it possible for the patient to feel safe and respected.  

 Making progress in this area is very meaningful to the trans and nonbinary community. These steps we’re taking will go a long way towards achieving health equity, where every person seeking care is acknowledged, respected, and understood.",Penn Medicine Experience,,2
36,5777b61d-5ba6-49d3-bcce-4036a898b16b,2020-12-14 16:36:49.394017+00:00,ARTICLE,Navigating Verbal Storms at a Primary Care Office,"Jeffrey Howard Millstein, MD, a physician champion for patient experience at Penn Medicine, details how he approaches conversations about controversial topics with patients, from the political environment to mistrust in our country's health systems. He states, ""by staying in my 'role,' leveraging curiosity, and working on setting the visit agenda, I’ve been able to reduce my stress level when patients interject controversial opinions during our visits.""","Jeffrey Howard Millstein, MD",5.0,2
37,e2ec2171-e520-49bb-b1ea-2987e2b2fe63,2023-10-16 18:04:17.127214+00:00,ARTICLE,How to Talk to your Children about Conflict and War,<p>Talking to children about world events can be difficult. Here are some tips on how to approach the conversation with your child and to provide them with support and comfort.</p>,unicef,10.0,2
38,734840a8-d321-4a96-b4ba-8cddf1c52a1d,2022-12-20 17:22:54.705336+00:00,ARTICLE,TIP SHEET FOR HEALTH CARE PROVIDERS: Prioritizing Sleep & Managing Fatigue,"Health care workers are at particular risk for poor sleep. Healthy sleep is key
for physical, mental, and emotional well-being. Here are some tips to promote
healthy sleep.",AASM,,2
39,f11872c8-c2c5-4f7e-a453-ed79bfa7aac1,2022-12-20 17:22:05.468834+00:00,ARTICLE,Tips for Healthcare Professionals: COPING WITH STRESS AND COMPASSION FATIGUE,"As a healthcare professional, you may face stress on the job under usual conditions due
to long shifts, competing responsibilities, and witnessing or hearing about difficult patient
experiences. As a responder on the front lines of the coronavirus disease 2019 (COVID-19)
pandemic, you are likely working longer hours, seeing loved ones less, and working in a more
stressful environment. At the same time, you may be coping with the mental health effects that all types of disasters, including public health emergencies, often have. As such, you may be noticing signs of stress and distress in yourself and your coworkers. This tip sheet explores stress and compassion fatigue, as well as signs of distress after a disaster. It identifies ways to cope and enhance resilience, along with resources for more information and support.",SAMHSA,,2
40,d2ffa332-d8d2-4c06-aa3e-8f74b016515f,2020-09-30 20:16:16.948554+00:00,ARTICLE,Managing Anger,The COVID-19 pandemic presents heightened emotions for many – especially anxiety and stress. These feelings may present as anger. Learn how to manage anger during the coronavirus pandemic.,PsychHub ,3.0,2
41,b00f3046-96ef-40ba-8b21-0733758bcf61,2022-07-06 15:42:37.968143+00:00,ARTICLE,Tanira Butcher - PMX Week Stories of Cultural Humility,"When I’m with a patient, it’s like I’m their family member for the day.  

My patient was an elderly woman who had late-stage cancer. When I got to her room, I heard from the nurses that she had not slept well. Like many people with dementia, she had her days and nights confused and was restless. I started by giving her a bath because sometimes that helps people wake up. She was a little bit agitated, so I thought about how I could make her feel more comfortable.  

The only real barrier between us was language — I don’t speak any Vietnamese, Thai, or Arabic, which were my patient’s languages, and she didn’t speak any English. We had tried using the interpreter service, but my patient wasn’t really engaging with it.  

 I decided to look for Thai music to play on my phone for her. I saw that the music soothed her, and she sat up in bed and let me hold her hand. She even seemed to be singing along with it.  

 Later that day, a friend of my patient came to visit her. She told me my patient was actually saying her prayers, not singing. I looked up Thai prayers and began playing those on my phone. Our culture, our beliefs are so important to who we are, and it really helped me to care for my patient when I learned more about her.  

 After her friend left, I brought out a basket of clean towels and told her that I’d washed some clothes and needed help folding them. She folded up the towels, then I put them in a pile and quietly moved them back to the basket so she could fold them again. Everyone folds laundry, and I wanted her to feel like she was doing something normal that she would do in her daily life.  

It’s like I was hanging out with my grandma — she just speaks a different language than I do.",Penn Medicine Experience,,2
42,c330fb48-97b6-42e1-a2b1-1e6d4937ede8,2022-12-20 16:36:39.453194+00:00,ARTICLE,COVID-19 Parental Resources Kit,"A resource kit for parents addressing COVID-19 and children's social, emotional and mental health.",CDC,,2
43,ae1391a3-c84d-4b93-b6e7-2612687b47ef,2023-03-29 18:32:55.159205+00:00,ARTICLE,Keys to the prevention and intervention of substance use among our youth,"As a parent or youth-serving professional, you are key in the prevention and intervention of substance use among our youth.

This resource kit is filled with tools and information that parents and youth-serving professionals can rely on to help you support children, teens, and young adults through a full continuum of care – from substance use prevention to recovery.

Note: Caron Treatment Centers is a benefits provider for some Penn Medicine employees. Caron provides a full continuum of treatment for substance use disorders and behavioral health along with education and resources for families and loved ones. To get help, call 800-678-2332 or fill out this form: https://www.caron.org/contact-us

For more from the Caron staff about substance use, visit Caron.org or browse their resource and education library at https://www.caron.org/addiction-101.",Caron.org,10.0,1
44,d21717fd-ee05-4cc8-944a-61894dcf210c,2020-11-19 16:04:38.418810+00:00,ARTICLE,Tips for Healthcare Professionals: Coping with Stress and Compassion Fatigue,"This fact sheet provides signs and symptoms of stress and compassion fatigue, and lists tips and strategies to combat them",Substance Abuse and Mental Health Services Administration,10.0,1
45,1c8fee10-9440-4579-889e-5f4825a41328,2021-04-28 16:40:13.037969+00:00,ARTICLE,Climate Change Is Affecting Mental Health — Here’s What You Can Do About It,"Research indicates that climate change has both immediate and long-term effects on mental health, including depression, anxiety, and even PTSD. After summarizing current research on climate impacts on mental health, this article offers strategies to cope.",Simone M. Scully,10.0,1
46,34f3cf2b-92a1-4bc0-b949-96e21ae2adf3,2023-10-13 14:30:05.536848+00:00,ARTICLE,13 Simple Ways of Expressing Gratitude at Work,"<p>Being grateful for something or someone shouldn’t be viewed as weakness. Humans are social beings, and a lot of our deep relationships are based on a connection that exchanges something for something else. Even when the other person doesn’t expect anything from you, having a grateful mindset benefits the relationship.</p>",Scott Gerber- Thrive Global,5.0,1
47,b9f146cd-f40a-4df7-8511-841c9a53e8ec,2023-10-13 14:35:14.497971+00:00,ARTICLE,Gratitude Really is Good for You. Here's What the Science Shows,<p>NYT article on gratitude (2023)</p>,Christina Caron,5.0,1
48,ca00aa2a-c464-428f-b38a-468a4c543f5b,2020-09-30 20:16:16.948554+00:00,ARTICLE,Stress + Rest = Growth ,"A balance of stress and rest is the ultimate equation for growth yet for so many, taking a step back is harder than ever. This article highlights the importance of rest and reflection on productivity, growth and peak performance. ","Brad Stulberg, Columnist ",3.0,1
49,d37b349a-8b73-4a2e-bdd4-770f4f5edc07,2023-11-02 20:03:00.787458+00:00,ARTICLE,Deunking Myths about ADHD in Teens,"<p>Attention deficit hyperactivity disorder (ADHD) is often misunderstood due to societal stigmas, varied individual presentations, and concerns about over-diagnosis. Understanding the facts about ADHD will help you manage it in your teen.</p>",Wellthy,3.0,1
50,9e8bbcf3-248d-421a-854a-f520df24220a,2022-11-03 15:49:51.903990+00:00,ARTICLE,Reading List from The Office of Inclusion and Diversity,Reading List from The Office of Inclusion and Diversity,Penn Medicine. Office of Inclusion and Diversity,5.0,1
51,fec7f3d4-f46f-4ec0-8530-f27354d615a7,2022-11-03 15:48:02.298588+00:00,ARTICLE,Anti-Racism Booklist for All Ages from the American Libraries,A selection of Adult Fiction and Non-fiction books and Youths of all ages. Also a list of Booklists and Book Links.,American Libraries,5.0,1
52,f7a7b129-2947-48b5-84a0-6886c0a3d9bf,2020-04-12 14:54:34.014735+00:00,ARTICLE,Donating Blood as Frontline Provider,"Q: As a healthcare worker currently working with CV-19 patients, I am not allowed to give blood as per the American Red Cross.  I know we are very active in taking care of this population, but I would like to contribute in another way.  Because so many people are staying home and we are likely to experience a blood shortage, is there any way to donate as an employee right now?
We are most grateful to Don L. Siegel, Ph.D., M.D., Professor of Pathology & Laboratory Medicine and Director, Division of Transfusion Medicine & Therapeutic Pathology for providing the content to answer this question:

A: The American Red Cross at its national level has added additional donor criteria to its questionnaire in light of the COVID-19 pandemic.  One of the new criteria which you may have encountered when speaking with the Red Cross or when completing their online day-of-collection screening tool is a disqualification if you “have cared for a patient with COVID-19”.  While we wait for clarification on what is meant by  “cared for”, at this point healthcare workers “working with CV-19 patients” probably meet this disqualification.  Though respiratory viruses, including corona viruses like the common cold, SARS and MERS, are not believed to be transmitted through transfusion because there has not been a case of them being transmitted through blood, the extensive panel of infectious disease tests donor blood undergoes does not include tests for these viruses and probably never will.  At this time, there is a theoretical concern by the Red Cross in transfusing blood components into patients that were collected from donors who might have some clinically inapparent level of COVID-19 viremia.  So, at this point there is no way to donate blood as an employee or otherwise.
 
However, clinical studies involving heath care workers are being launched at  Penn on HUP healthcare workers as well as on recovered patients to understand the basic virology and immune response to the virus.  You might have antibodies to the virus and never know that you were infected. The link for that set of studies is below.  There is also a convalescent plasma collection protocol for recovered patients that meet must meet certain FDA criteria.  The plasma will be transfused into the patients you are caring for at HUP.  The link for that is below as well.  But right now, to qualify, you must have had a positive COVID-19 test that is now negative and been 14 days symptom-free.  This criteria may change to simply having a negative COVID-19 test now and the presence of antibodies in your blood.  So, in the near future, you might qualify for that as well.
 
The one you can probably do now:
 
https://clinicalresearch.itmat.upenn.edu/clinicaltrial/6406/covid19-circulating-t-cell-subsets-in-peripheral-blood/?qd=1460747
 
The one you might be eventually able to do:
https://clinicalresearch.itmat.upenn.edu/clinicaltrial/6404/covid-19-covid19-coronavirus-plasma-donor-registry-for-patients-recovered-from-confirmed-covid19/?qd=1460747","Don Siegel, Ph.D., M.D.",,1
53,ba088905-91c3-41da-90ff-078291a7454a,2022-11-03 13:59:44.867059+00:00,ARTICLE,President Barack Obama's Recommended Reading List on Anti-Racism,Read President Barack Obama's Recommended Reading List on Anti-Racism on the site for CPUP's Committee on Anti-Racism.,Barack Obama,5.0,1
54,45e839f9-5341-49be-9eff-8419b1143ed9,2020-09-30 20:16:16.948554+00:00,ARTICLE,Tips for Healthcare workers to maximize sleep,Follow these practical tips to maintain adequate sleep during long hours and times of heightened stress from the coronavirus pandemic to remain alert and healthy.,PsychHub ,4.0,1
55,eb234714-99c8-4959-b984-0b45b52c6c2c,2023-01-13 16:59:45.903999+00:00,ARTICLE,Therapy for Black Girls (Blog),Therapy for Black Girls is an online space dedicated to encouraging the mental wellness of Black women and girls. This links to their blog but they have many other resources on their website for you to check out!,Dr. Joy Harden Bradford,,1
56,0d6b17c4-1603-4a40-a223-509026acff03,2023-03-29 18:15:33.617857+00:00,ARTICLE,Acoholism signs & symptoms,"Symptoms and indications of alcohol abuse include:

- Family history of alcohol abuse or alcoholism.
- Frequent intoxication.
- Drinking before noon.
- Underage drinking and/or binge drinking.
- A decline in self-care or hygiene.
- Physical harm as a result of drinking (accidents or fights).
- Drinking alone.
- The ability to consume a good deal of alcohol without getting intoxicated.
- A preoccupation with drinking and alcohol.
- Suffering from blackouts or memory lapses while drinking.
- The use of alcohol to alter one’s mood.
- Binge drinking (periodic, extreme overindulgence - consuming five or more standard drinks (male), or four or more drinks (female) in one occasion.
- Hiding alcohol or sneaking drinks.
- Drinking prior to events or social gatherings where alcohol will be served.
- Job loss or complaints by employers regarding one’s drinking.
- Relationship or marital problems as a result of too much drinking.
- Complaints from friends, relatives or co-workers about problem drinking incidents.
- Alcohol related arrests: public intoxication, DUI, lewd behavior, altercations.
- Behavioral changes while intoxicated: anger, sexual promiscuity, rash acts.
- Feeling remorseful or humiliated by drinking-related behavior.
- Social rejection or loss of friendship as a result of one’s drinking.
- Neglect of other activities.
- Drinking and driving or drinking in dangerous situations.
- Changes to personality.

Note: Caron Treatment Centers is a benefits provider for some Penn Medicine employees. Caron provides a full continuum of treatment for substance use disorders and behavioral health along with education and resources for families and loved ones. To get help, call 800-678-2332 or fill out this form: https://www.caron.org/contact-us

For more from the Caron staff about substance use, visit Caron.org or browse their resource and education library at https://www.caron.org/addiction-101.",Caron.org,4.0,1
57,c2ad5818-d58a-4c3e-a718-a6f896b8b83e,2020-11-19 16:04:38.418810+00:00,ARTICLE,Getting Beyond Tantrums and Tirades to Real Conversations,Conflict is inevitable; we have to get better skilled at handling it. How are we supposed to solve the big problems we face if we run away or can’t disagree,Cultures of Dignity ,5.0,1
58,7344f69c-c715-4610-8b01-17f16bdf6663,2022-12-20 17:18:57.468333+00:00,ARTICLE,Managing Your Boss,"Work-related stress can get the best of us all. Emails, Slack messages, phones ringing off the hook, your co-worker dropping by for an impromptu meeting — it’s enough to make anyone frazzled.

Feeling some tension is normal, especially if you’re facing a looming deadline or challenging assignment. But when work stress becomes chronic, it can end up affecting both your physical and emotional well-being.

Experiencing work strain is unavoidable — even if you love what you do — but there are steps you can take to keep job stress to a minimum.",APA,,1
59,b17aaf92-b341-494f-a712-0b2161e55a9a,2022-12-20 16:38:14.057125+00:00,ARTICLE,Coping with Socio-Political Events,Strategies to stay well during times of stress and uncertainty,Boston University,,1
